panel,mechanism,point,x1,x2,signal
b,Sparse,1429,1.267731382092775,1.1832159566199232,1.267731382092775
b,Sparse,1430,1.3522468075656264,1.1832159566199232,1.3522468075656264
b,Sparse,1431,1.4367622330384782,1.1832159566199232,1.4367622330384782
b,Sparse,1432,1.52127765851133,1.1832159566199232,1.52127765851133
b,Sparse,1433,1.6057930839841814,1.1832159566199232,1.6057930839841814
b,Sparse,1434,1.6903085094570331,1.1832159566199232,1.6903085094570331
b,Sparse,1435,-1.6903085094570331,1.267731382092775,-1.6903085094570331
b,Sparse,1436,-1.6057930839841814,1.267731382092775,-1.6057930839841814
b,Sparse,1437,-1.52127765851133,1.267731382092775,-1.52127765851133
b,Sparse,1438,-1.4367622330384782,1.267731382092775,-1.4367622330384782
b,Sparse,1439,-1.3522468075656264,1.267731382092775,-1.3522468075656264
b,Sparse,1440,-1.267731382092775,1.267731382092775,-1.267731382092775
b,Sparse,1441,-1.1832159566199232,1.267731382092775,-1.1832159566199232
b,Sparse,1442,-1.0987005311470714,1.267731382092775,-1.0987005311470714
b,Sparse,1443,-1.01418510567422,1.267731382092775,-1.01418510567422
b,Sparse,1444,-0.9296696802013682,1.267731382092775,-0.9296696802013682
b,Sparse,1445,-0.8451542547285166,1.267731382092775,-0.8451542547285166
b,Sparse,1446,-0.760638829255665,1.267731382092775,-0.760638829255665
b,Sparse,1447,-0.6761234037828132,1.267731382092775,-0.6761234037828132
b,Sparse,1448,-0.5916079783099616,1.267731382092775,-0.5916079783099616
b,Sparse,1449,-0.50709255283711,1.267731382092775,-0.50709255283711
b,Sparse,1450,-0.4225771273642583,1.267731382092775,-0.4225771273642583
b,Sparse,1451,-0.3380617018914066,1.267731382092775,-0.3380617018914066
b,Sparse,1452,-0.253546276418555,1.267731382092775,-0.253546276418555
b,Sparse,1453,-0.1690308509457033,1.267731382092775,-0.1690308509457033
b,Sparse,1454,-0.08451542547285165,1.267731382092775,-0.08451542547285165
b,Sparse,1455,0.0,1.267731382092775,4.2269050312914945e-18
b,Sparse,1456,0.08451542547285165,1.267731382092775,0.08451542547285165
b,Sparse,1457,0.1690308509457033,1.267731382092775,0.1690308509457033
b,Sparse,1458,0.253546276418555,1.267731382092775,0.253546276418555
b,Sparse,1459,0.3380617018914066,1.267731382092775,0.3380617018914066
b,Sparse,1460,0.4225771273642583,1.267731382092775,0.4225771273642583
b,Sparse,1461,0.50709255283711,1.267731382092775,0.50709255283711
b,Sparse,1462,0.5916079783099616,1.267731382092775,0.5916079783099616
b,Sparse,1463,0.6761234037828132,1.267731382092775,0.6761234037828132
b,Sparse,1464,0.760638829255665,1.267731382092775,0.760638829255665
b,Sparse,1465,0.8451542547285166,1.267731382092775,0.8451542547285166
b,Sparse,1466,0.9296696802013682,1.267731382092775,0.9296696802013682
b,Sparse,1467,1.01418510567422,1.267731382092775,1.01418510567422
b,Sparse,1468,1.0987005311470714,1.267731382092775,1.0987005311470714
b,Sparse,1469,1.1832159566199232,1.267731382092775,1.1832159566199232
b,Sparse,1470,1.267731382092775,1.267731382092775,1.267731382092775
b,Sparse,1471,1.3522468075656264,1.267731382092775,1.3522468075656264
b,Sparse,1472,1.4367622330384782,1.267731382092775,1.4367622330384782
b,Sparse,1473,1.52127765851133,1.267731382092775,1.52127765851133
b,Sparse,1474,1.6057930839841814,1.267731382092775,1.6057930839841814
b,Sparse,1475,1.6903085094570331,1.267731382092775,1.6903085094570331
b,Sparse,1476,-1.6903085094570331,1.3522468075656264,-1.6903085094570331
b,Sparse,1477,-1.6057930839841814,1.3522468075656264,-1.6057930839841814
b,Sparse,1478,-1.52127765851133,1.3522468075656264,-1.52127765851133
b,Sparse,1479,-1.4367622330384782,1.3522468075656264,-1.4367622330384782
b,Sparse,1480,-1.3522468075656264,1.3522468075656264,-1.3522468075656264
b,Sparse,1481,-1.267731382092775,1.3522468075656264,-1.267731382092775
b,Sparse,1482,-1.1832159566199232,1.3522468075656264,-1.1832159566199232
b,Sparse,1483,-1.0987005311470714,1.3522468075656264,-1.0987005311470714
b,Sparse,1484,-1.01418510567422,1.3522468075656264,-1.01418510567422
b,Sparse,1485,-0.9296696802013682,1.3522468075656264,-0.9296696802013682
b,Sparse,1486,-0.8451542547285166,1.3522468075656264,-0.8451542547285166
b,Sparse,1487,-0.760638829255665,1.3522468075656264,-0.760638829255665
b,Sparse,1488,-0.6761234037828132,1.3522468075656264,-0.6761234037828132
b,Sparse,1489,-0.5916079783099616,1.3522468075656264,-0.5916079783099616
b,Sparse,1490,-0.50709255283711,1.3522468075656264,-0.50709255283711
b,Sparse,1491,-0.4225771273642583,1.3522468075656264,-0.4225771273642583
b,Sparse,1492,-0.3380617018914066,1.3522468075656264,-0.3380617018914066
b,Sparse,1493,-0.253546276418555,1.3522468075656264,-0.253546276418555
b,Sparse,1494,-0.1690308509457033,1.3522468075656264,-0.1690308509457033
b,Sparse,1495,-0.08451542547285165,1.3522468075656264,-0.08451542547285165
b,Sparse,1496,0.0,1.3522468075656264,4.2269050312914945e-18
b,Sparse,1497,0.08451542547285165,1.3522468075656264,0.08451542547285165
b,Sparse,1498,0.1690308509457033,1.3522468075656264,0.1690308509457033
b,Sparse,1499,0.253546276418555,1.3522468075656264,0.253546276418555
b,Sparse,1500,0.3380617018914066,1.3522468075656264,0.3380617018914066
b,Sparse,1501,0.4225771273642583,1.3522468075656264,0.4225771273642583
b,Sparse,1502,0.50709255283711,1.3522468075656264,0.50709255283711
b,Sparse,1503,0.5916079783099616,1.3522468075656264,0.5916079783099616
b,Sparse,1504,0.6761234037828132,1.3522468075656264,0.6761234037828132
b,Sparse,1505,0.760638829255665,1.3522468075656264,0.760638829255665
b,Sparse,1506,0.8451542547285166,1.3522468075656264,0.8451542547285166
b,Sparse,1507,0.9296696802013682,1.3522468075656264,0.9296696802013682
b,Sparse,1508,1.01418510567422,1.3522468075656264,1.01418510567422
b,Sparse,1509,1.0987005311470714,1.3522468075656264,1.0987005311470714
b,Sparse,1510,1.1832159566199232,1.3522468075656264,1.1832159566199232
b,Sparse,1511,1.267731382092775,1.3522468075656264,1.267731382092775
b,Sparse,1512,1.3522468075656264,1.3522468075656264,1.3522468075656264
b,Sparse,1513,1.4367622330384782,1.3522468075656264,1.4367622330384782
b,Sparse,1514,1.52127765851133,1.3522468075656264,1.52127765851133
b,Sparse,1515,1.6057930839841814,1.3522468075656264,1.6057930839841814
b,Sparse,1516,1.6903085094570331,1.3522468075656264,1.6903085094570331
b,Sparse,1517,-1.6903085094570331,1.4367622330384782,-1.6903085094570331
b,Sparse,1518,-1.6057930839841814,1.4367622330384782,-1.6057930839841814
b,Sparse,1519,-1.52127765851133,1.4367622330384782,-1.52127765851133
b,Sparse,1520,-1.4367622330384782,1.4367622330384782,-1.4367622330384782
b,Sparse,1521,-1.3522468075656264,1.4367622330384782,-1.3522468075656264
b,Sparse,1522,-1.267731382092775,1.4367622330384782,-1.267731382092775
b,Sparse,1523,-1.1832159566199232,1.4367622330384782,-1.1832159566199232
b,Sparse,1524,-1.0987005311470714,1.4367622330384782,-1.0987005311470714
b,Sparse,1525,-1.01418510567422,1.4367622330384782,-1.01418510567422
b,Sparse,1526,-0.9296696802013682,1.4367622330384782,-0.9296696802013682
b,Sparse,1527,-0.8451542547285166,1.4367622330384782,-0.8451542547285166
b,Sparse,1528,-0.760638829255665,1.4367622330384782,-0.760638829255665
b,Sparse,1529,-0.6761234037828132,1.4367622330384782,-0.6761234037828132
b,Sparse,1530,-0.5916079783099616,1.4367622330384782,-0.5916079783099616
b,Sparse,1531,-0.50709255283711,1.4367622330384782,-0.50709255283711
b,Sparse,1532,-0.4225771273642583,1.4367622330384782,-0.4225771273642583
b,Sparse,1533,-0.3380617018914066,1.4367622330384782,-0.3380617018914066
b,Sparse,1534,-0.253546276418555,1.4367622330384782,-0.253546276418555
b,Sparse,1535,-0.1690308509457033,1.4367622330384782,-0.1690308509457033
b,Sparse,1536,-0.08451542547285165,1.4367622330384782,-0.08451542547285165
b,Sparse,1537,0.0,1.4367622330384782,4.2269050312914945e-18
b,Sparse,1538,0.08451542547285165,1.4367622330384782,0.08451542547285165
b,Sparse,1539,0.1690308509457033,1.4367622330384782,0.1690308509457033
b,Sparse,1540,0.253546276418555,1.4367622330384782,0.253546276418555
b,Sparse,1541,0.3380617018914066,1.4367622330384782,0.3380617018914066
b,Sparse,1542,0.4225771273642583,1.4367622330384782,0.4225771273642583
b,Sparse,1543,0.50709255283711,1.4367622330384782,0.50709255283711
b,Sparse,1544,0.5916079783099616,1.4367622330384782,0.5916079783099616
b,Sparse,1545,0.6761234037828132,1.4367622330384782,0.6761234037828132
b,Sparse,1546,0.760638829255665,1.4367622330384782,0.760638829255665
b,Sparse,1547,0.8451542547285166,1.4367622330384782,0.8451542547285166
b,Sparse,1548,0.9296696802013682,1.4367622330384782,0.9296696802013682
b,Sparse,1549,1.01418510567422,1.4367622330384782,1.01418510567422
b,Sparse,1550,1.0987005311470714,1.4367622330384782,1.0987005311470714
b,Sparse,1551,1.1832159566199232,1.4367622330384782,1.1832159566199232
b,Sparse,1552,1.267731382092775,1.4367622330384782,1.267731382092775
b,Sparse,1553,1.3522468075656264,1.4367622330384782,1.3522468075656264
b,Sparse,1554,1.4367622330384782,1.4367622330384782,1.4367622330384782
b,Sparse,1555,1.52127765851133,1.4367622330384782,1.52127765851133
b,Sparse,1556,1.6057930839841814,1.4367622330384782,1.6057930839841814
b,Sparse,1557,1.6903085094570331,1.4367622330384782,1.6903085094570331
b,Sparse,1558,-1.6903085094570331,1.52127765851133,-1.6903085094570331
b,Sparse,1559,-1.6057930839841814,1.52127765851133,-1.6057930839841814
b,Sparse,1560,-1.52127765851133,1.52127765851133,-1.52127765851133
b,Sparse,1561,-1.4367622330384782,1.52127765851133,-1.4367622330384782
b,Sparse,1562,-1.3522468075656264,1.52127765851133,-1.3522468075656264
b,Sparse,1563,-1.267731382092775,1.52127765851133,-1.267731382092775
b,Sparse,1564,-1.1832159566199232,1.52127765851133,-1.1832159566199232
b,Sparse,1565,-1.0987005311470714,1.52127765851133,-1.0987005311470714
b,Sparse,1566,-1.01418510567422,1.52127765851133,-1.01418510567422
b,Sparse,1567,-0.9296696802013682,1.52127765851133,-0.9296696802013682
b,Sparse,1568,-0.8451542547285166,1.52127765851133,-0.8451542547285166
b,Sparse,1569,-0.760638829255665,1.52127765851133,-0.760638829255665
b,Sparse,1570,-0.6761234037828132,1.52127765851133,-0.6761234037828132
b,Sparse,1571,-0.5916079783099616,1.52127765851133,-0.5916079783099616
b,Sparse,1572,-0.50709255283711,1.52127765851133,-0.50709255283711
b,Sparse,1573,-0.4225771273642583,1.52127765851133,-0.4225771273642583
b,Sparse,1574,-0.3380617018914066,1.52127765851133,-0.3380617018914066
b,Sparse,1575,-0.253546276418555,1.52127765851133,-0.253546276418555
b,Sparse,1576,-0.1690308509457033,1.52127765851133,-0.1690308509457033
b,Sparse,1577,-0.08451542547285165,1.52127765851133,-0.08451542547285165
b,Sparse,1578,0.0,1.52127765851133,4.2269050312914945e-18
b,Sparse,1579,0.08451542547285165,1.52127765851133,0.08451542547285165
b,Sparse,1580,0.1690308509457033,1.52127765851133,0.1690308509457033
b,Sparse,1581,0.253546276418555,1.52127765851133,0.253546276418555
b,Sparse,1582,0.3380617018914066,1.52127765851133,0.3380617018914066
b,Sparse,1583,0.4225771273642583,1.52127765851133,0.4225771273642583
b,Sparse,1584,0.50709255283711,1.52127765851133,0.50709255283711
b,Sparse,1585,0.5916079783099616,1.52127765851133,0.5916079783099616
b,Sparse,1586,0.6761234037828132,1.52127765851133,0.6761234037828132
b,Sparse,1587,0.760638829255665,1.52127765851133,0.760638829255665
b,Sparse,1588,0.8451542547285166,1.52127765851133,0.8451542547285166
b,Sparse,1589,0.9296696802013682,1.52127765851133,0.9296696802013682
b,Sparse,1590,1.01418510567422,1.52127765851133,1.01418510567422
b,Sparse,1591,1.0987005311470714,1.52127765851133,1.0987005311470714
b,Sparse,1592,1.1832159566199232,1.52127765851133,1.1832159566199232
b,Sparse,1593,1.267731382092775,1.52127765851133,1.267731382092775
b,Sparse,1594,1.3522468075656264,1.52127765851133,1.3522468075656264
b,Sparse,1595,1.4367622330384782,1.52127765851133,1.4367622330384782
b,Sparse,1596,1.52127765851133,1.52127765851133,1.52127765851133
b,Sparse,1597,1.6057930839841814,1.52127765851133,1.6057930839841814
b,Sparse,1598,1.6903085094570331,1.52127765851133,1.6903085094570331
b,Sparse,1599,-1.6903085094570331,1.6057930839841814,-1.6903085094570331
b,Sparse,1600,-1.6057930839841814,1.6057930839841814,-1.6057930839841814
b,Sparse,1601,-1.52127765851133,1.6057930839841814,-1.52127765851133
b,Sparse,1602,-1.4367622330384782,1.6057930839841814,-1.4367622330384782
b,Sparse,1603,-1.3522468075656264,1.6057930839841814,-1.3522468075656264
b,Sparse,1604,-1.267731382092775,1.6057930839841814,-1.267731382092775
b,Sparse,1605,-1.1832159566199232,1.6057930839841814,-1.1832159566199232
b,Sparse,1606,-1.0987005311470714,1.6057930839841814,-1.0987005311470714
b,Sparse,1607,-1.01418510567422,1.6057930839841814,-1.01418510567422
b,Sparse,1608,-0.9296696802013682,1.6057930839841814,-0.9296696802013682
b,Sparse,1609,-0.8451542547285166,1.6057930839841814,-0.8451542547285166
b,Sparse,1610,-0.760638829255665,1.6057930839841814,-0.760638829255665
b,Sparse,1611,-0.6761234037828132,1.6057930839841814,-0.6761234037828132
b,Sparse,1612,-0.5916079783099616,1.6057930839841814,-0.5916079783099616
b,Sparse,1613,-0.50709255283711,1.6057930839841814,-0.50709255283711
b,Sparse,1614,-0.4225771273642583,1.6057930839841814,-0.4225771273642583
b,Sparse,1615,-0.3380617018914066,1.6057930839841814,-0.3380617018914066
b,Sparse,1616,-0.253546276418555,1.6057930839841814,-0.253546276418555
b,Sparse,1617,-0.1690308509457033,1.6057930839841814,-0.1690308509457033
b,Sparse,1618,-0.08451542547285165,1.6057930839841814,-0.08451542547285165
b,Sparse,1619,0.0,1.6057930839841814,4.2269050312914945e-18
b,Sparse,1620,0.08451542547285165,1.6057930839841814,0.08451542547285165
b,Sparse,1621,0.1690308509457033,1.6057930839841814,0.1690308509457033
b,Sparse,1622,0.253546276418555,1.6057930839841814,0.253546276418555
b,Sparse,1623,0.3380617018914066,1.6057930839841814,0.3380617018914066
b,Sparse,1624,0.4225771273642583,1.6057930839841814,0.4225771273642583
b,Sparse,1625,0.50709255283711,1.6057930839841814,0.50709255283711
b,Sparse,1626,0.5916079783099616,1.6057930839841814,0.5916079783099616
b,Sparse,1627,0.6761234037828132,1.6057930839841814,0.6761234037828132
b,Sparse,1628,0.760638829255665,1.6057930839841814,0.760638829255665
b,Sparse,1629,0.8451542547285166,1.6057930839841814,0.8451542547285166
b,Sparse,1630,0.9296696802013682,1.6057930839841814,0.9296696802013682
b,Sparse,1631,1.01418510567422,1.6057930839841814,1.01418510567422
b,Sparse,1632,1.0987005311470714,1.6057930839841814,1.0987005311470714
b,Sparse,1633,1.1832159566199232,1.6057930839841814,1.1832159566199232
b,Sparse,1634,1.267731382092775,1.6057930839841814,1.267731382092775
b,Sparse,1635,1.3522468075656264,1.6057930839841814,1.3522468075656264
b,Sparse,1636,1.4367622330384782,1.6057930839841814,1.4367622330384782
b,Sparse,1637,1.52127765851133,1.6057930839841814,1.52127765851133
b,Sparse,1638,1.6057930839841814,1.6057930839841814,1.6057930839841814
b,Sparse,1639,1.6903085094570331,1.6057930839841814,1.6903085094570331
b,Sparse,1640,-1.6903085094570331,1.6903085094570331,-1.6903085094570331
b,Sparse,1641,-1.6057930839841814,1.6903085094570331,-1.6057930839841814
b,Sparse,1642,-1.52127765851133,1.6903085094570331,-1.52127765851133
b,Sparse,1643,-1.4367622330384782,1.6903085094570331,-1.4367622330384782
b,Sparse,1644,-1.3522468075656264,1.6903085094570331,-1.3522468075656264
b,Sparse,1645,-1.267731382092775,1.6903085094570331,-1.267731382092775
b,Sparse,1646,-1.1832159566199232,1.6903085094570331,-1.1832159566199232
b,Sparse,1647,-1.0987005311470714,1.6903085094570331,-1.0987005311470714
b,Sparse,1648,-1.01418510567422,1.6903085094570331,-1.01418510567422
b,Sparse,1649,-0.9296696802013682,1.6903085094570331,-0.9296696802013682
b,Sparse,1650,-0.8451542547285166,1.6903085094570331,-0.8451542547285166
b,Sparse,1651,-0.760638829255665,1.6903085094570331,-0.760638829255665
b,Sparse,1652,-0.6761234037828132,1.6903085094570331,-0.6761234037828132
b,Sparse,1653,-0.5916079783099616,1.6903085094570331,-0.5916079783099616
b,Sparse,1654,-0.50709255283711,1.6903085094570331,-0.50709255283711
b,Sparse,1655,-0.4225771273642583,1.6903085094570331,-0.4225771273642583
b,Sparse,1656,-0.3380617018914066,1.6903085094570331,-0.3380617018914066
b,Sparse,1657,-0.253546276418555,1.6903085094570331,-0.253546276418555
b,Sparse,1658,-0.1690308509457033,1.6903085094570331,-0.1690308509457033
b,Sparse,1659,-0.08451542547285165,1.6903085094570331,-0.08451542547285165
b,Sparse,1660,0.0,1.6903085094570331,4.2269050312914945e-18
b,Sparse,1661,0.08451542547285165,1.6903085094570331,0.08451542547285165
b,Sparse,1662,0.1690308509457033,1.6903085094570331,0.1690308509457033
b,Sparse,1663,0.253546276418555,1.6903085094570331,0.253546276418555
b,Sparse,1664,0.3380617018914066,1.6903085094570331,0.3380617018914066
b,Sparse,1665,0.4225771273642583,1.6903085094570331,0.4225771273642583
b,Sparse,1666,0.50709255283711,1.6903085094570331,0.50709255283711
b,Sparse,1667,0.5916079783099616,1.6903085094570331,0.5916079783099616
b,Sparse,1668,0.6761234037828132,1.6903085094570331,0.6761234037828132
b,Sparse,1669,0.760638829255665,1.6903085094570331,0.760638829255665
b,Sparse,1670,0.8451542547285166,1.6903085094570331,0.8451542547285166
b,Sparse,1671,0.9296696802013682,1.6903085094570331,0.9296696802013682
b,Sparse,1672,1.01418510567422,1.6903085094570331,1.01418510567422
b,Sparse,1673,1.0987005311470714,1.6903085094570331,1.0987005311470714
b,Sparse,1674,1.1832159566199232,1.6903085094570331,1.1832159566199232
b,Sparse,1675,1.267731382092775,1.6903085094570331,1.267731382092775
b,Sparse,1676,1.3522468075656264,1.6903085094570331,1.3522468075656264
b,Sparse,1677,1.4367622330384782,1.6903085094570331,1.4367622330384782
b,Sparse,1678,1.52127765851133,1.6903085094570331,1.52127765851133
b,Sparse,1679,1.6057930839841814,1.6903085094570331,1.6057930839841814
b,Sparse,1680,1.6903085094570331,1.6903085094570331,1.6903085094570331
c,Distributed,0,-1.6903085094570331,-1.6903085094570331,-2.3904572186687876
c,Distributed,1,-1.6057930839841814,-1.6903085094570331,-2.3306957882020676
c,Distributed,2,-1.52127765851133,-1.6903085094570331,-2.270934357735348
c,Distributed,3,-1.4367622330384782,-1.6903085094570331,-2.211172927268628
c,Distributed,4,-1.3522468075656264,-1.6903085094570331,-2.1514114968019085
c,Distributed,5,-1.267731382092775,-1.6903085094570331,-2.091650066335189
c,Distributed,6,-1.1832159566199232,-1.6903085094570331,-2.031888635868469
c,Distributed,7,-1.0987005311470714,-1.6903085094570331,-1.9721272054017496
c,Distributed,8,-1.01418510567422,-1.6903085094570331,-1.9123657749350298
c,Distributed,9,-0.9296696802013682,-1.6903085094570331,-1.8526043444683102
c,Distributed,10,-0.8451542547285166,-1.6903085094570331,-1.7928429140015905
c,Distributed,11,-0.760638829255665,-1.6903085094570331,-1.7330814835348707
c,Distributed,12,-0.6761234037828132,-1.6903085094570331,-1.6733200530681513
c,Distributed,13,-0.5916079783099616,-1.6903085094570331,-1.6135586226014316
c,Distributed,14,-0.50709255283711,-1.6903085094570331,-1.5537971921347118
c,Distributed,15,-0.4225771273642583,-1.6903085094570331,-1.494035761667992
c,Distributed,16,-0.3380617018914066,-1.6903085094570331,-1.4342743312012722
c,Distributed,17,-0.253546276418555,-1.6903085094570331,-1.3745129007345527
c,Distributed,18,-0.1690308509457033,-1.6903085094570331,-1.3147514702678331
c,Distributed,19,-0.08451542547285165,-1.6903085094570331,-1.2549900398011133
c,Distributed,20,0.0,-1.6903085094570331,-1.1952286093343938
c,Distributed,21,0.08451542547285165,-1.6903085094570331,-1.135467178867674
c,Distributed,22,0.1690308509457033,-1.6903085094570331,-1.0757057484009545
c,Distributed,23,0.253546276418555,-1.6903085094570331,-1.0159443179342347
c,Distributed,24,0.3380617018914066,-1.6903085094570331,-0.9561828874675151
c,Distributed,25,0.4225771273642583,-1.6903085094570331,-0.8964214570007953
c,Distributed,26,0.50709255283711,-1.6903085094570331,-0.8366600265340757
c,Distributed,27,0.5916079783099616,-1.6903085094570331,-0.7768985960673559
c,Distributed,28,0.6761234037828132,-1.6903085094570331,-0.7171371656006363
c,Distributed,29,0.760638829255665,-1.6903085094570331,-0.6573757351339166
c,Distributed,30,0.8451542547285166,-1.6903085094570331,-0.5976143046671969
c,Distributed,31,0.9296696802013682,-1.6903085094570331,-0.5378528742004772
c,Distributed,32,1.01418510567422,-1.6903085094570331,-0.47809144373375756
c,Distributed,33,1.0987005311470714,-1.6903085094570331,-0.41833001326703795
c,Distributed,34,1.1832159566199232,-1.6903085094570331,-0.3585685828003182
c,Distributed,35,1.267731382092775,-1.6903085094570331,-0.2988071523335985
c,Distributed,36,1.3522468075656264,-1.6903085094570331,-0.23904572186687892
c,Distributed,37,1.4367622330384782,-1.6903085094570331,-0.1792842914001592
c,Distributed,38,1.52127765851133,-1.6903085094570331,-0.11952286093343946
c,Distributed,39,1.6057930839841814,-1.6903085094570331,-0.05976143046671989
c,Distributed,40,1.6903085094570331,-1.6903085094570331,-1.570092458683775e-16
c,Distributed,41,-1.6903085094570331,-1.6057930839841814,-2.3306957882020676
c,Distributed,42,-1.6057930839841814,-1.6057930839841814,-2.270934357735348
c,Distributed,43,-1.52127765851133,-1.6057930839841814,-2.211172927268628
c,Distributed,44,-1.4367622330384782,-1.6057930839841814,-2.1514114968019085
c,Distributed,45,-1.3522468075656264,-1.6057930839841814,-2.091650066335189
c,Distributed,46,-1.267731382092775,-1.6057930839841814,-2.031888635868469
c,Distributed,47,-1.1832159566199232,-1.6057930839841814,-1.9721272054017496
c,Distributed,48,-1.0987005311470714,-1.6057930839841814,-1.9123657749350296
c,Distributed,49,-1.01418510567422,-1.6057930839841814,-1.8526043444683102
c,Distributed,50,-0.9296696802013682,-1.6057930839841814,-1.7928429140015905
c,Distributed,51,-0.8451542547285166,-1.6057930839841814,-1.7330814835348707
c,Distributed,52,-0.760638829255665,-1.6057930839841814,-1.6733200530681513
c,Distributed,53,-0.6761234037828132,-1.6057930839841814,-1.6135586226014311
c,Distributed,54,-0.5916079783099616,-1.6057930839841814,-1.5537971921347118
c,Distributed,55,-0.50709255283711,-1.6057930839841814,-1.494035761667992
c,Distributed,56,-0.4225771273642583,-1.6057930839841814,-1.4342743312012722
c,Distributed,57,-0.3380617018914066,-1.6057930839841814,-1.3745129007345527
c,Distributed,58,-0.253546276418555,-1.6057930839841814,-1.3147514702678331
c,Distributed,59,-0.1690308509457033,-1.6057930839841814,-1.2549900398011133
c,Distributed,60,-0.08451542547285165,-1.6057930839841814,-1.1952286093343938
c,Distributed,61,0.0,-1.6057930839841814,-1.135467178867674
c,Distributed,62,0.08451542547285165,-1.6057930839841814,-1.0757057484009542
c,Distributed,63,0.1690308509457033,-1.6057930839841814,-1.0159443179342347
c,Distributed,64,0.253546276418555,-1.6057930839841814,-0.9561828874675149
c,Distributed,65,0.3380617018914066,-1.6057930839841814,-0.8964214570007953
c,Distributed,66,0.4225771273642583,-1.6057930839841814,-0.8366600265340757
c,Distributed,67,0.50709255283711,-1.6057930839841814,-0.7768985960673559
c,Distributed,68,0.5916079783099616,-1.6057930839841814,-0.7171371656006361
c,Distributed,69,0.6761234037828132,-1.6057930839841814,-0.6573757351339166
c,Distributed,70,0.760638829255665,-1.6057930839841814,-0.5976143046671969
c,Distributed,71,0.8451542547285166,-1.6057930839841814,-0.5378528742004772
c,Distributed,72,0.9296696802013682,-1.6057930839841814,-0.47809144373375756
c,Distributed,73,1.01418510567422,-1.6057930839841814,-0.41833001326703784
c,Distributed,74,1.0987005311470714,-1.6057930839841814,-0.3585685828003182
c,Distributed,75,1.1832159566199232,-1.6057930839841814,-0.2988071523335985
c,Distributed,76,1.267731382092775,-1.6057930839841814,-0.23904572186687878
c,Distributed,77,1.3522468075656264,-1.6057930839841814,-0.1792842914001592
c,Distributed,78,1.4367622330384782,-1.6057930839841814,-0.11952286093343946
c,Distributed,79,1.52127765851133,-1.6057930839841814,-0.05976143046671973
c,Distributed,80,1.6057930839841814,-1.6057930839841814,-1.570092458683775e-16
c,Distributed,81,1.6903085094570331,-1.6057930839841814,0.05976143046671958
c,Distributed,82,-1.6903085094570331,-1.52127765851133,-2.270934357735348
c,Distributed,83,-1.6057930839841814,-1.52127765851133,-2.211172927268628
c,Distributed,84,-1.52127765851133,-1.52127765851133,-2.1514114968019085
c,Distributed,85,-1.4367622330384782,-1.52127765851133,-2.091650066335189
c,Distributed,86,-1.3522468075656264,-1.52127765851133,-2.031888635868469
c,Distributed,87,-1.267731382092775,-1.52127765851133,-1.9721272054017496
c,Distributed,88,-1.1832159566199232,-1.52127765851133,-1.9123657749350298
c,Distributed,89,-1.0987005311470714,-1.52127765851133,-1.8526043444683102
c,Distributed,90,-1.01418510567422,-1.52127765851133,-1.7928429140015907
c,Distributed,91,-0.9296696802013682,-1.52127765851133,-1.7330814835348707
c,Distributed,92,-0.8451542547285166,-1.52127765851133,-1.6733200530681513
c,Distributed,93,-0.760638829255665,-1.52127765851133,-1.6135586226014316
c,Distributed,94,-0.6761234037828132,-1.52127765851133,-1.5537971921347118
c,Distributed,95,-0.5916079783099616,-1.52127765851133,-1.494035761667992
c,Distributed,96,-0.50709255283711,-1.52127765851133,-1.4342743312012722
c,Distributed,97,-0.4225771273642583,-1.52127765851133,-1.3745129007345527
c,Distributed,98,-0.3380617018914066,-1.52127765851133,-1.3147514702678331
c,Distributed,99,-0.253546276418555,-1.52127765851133,-1.2549900398011133
c,Distributed,100,-0.1690308509457033,-1.52127765851133,-1.1952286093343938
c,Distributed,101,-0.08451542547285165,-1.52127765851133,-1.1354671788676742
c,Distributed,102,0.0,-1.52127765851133,-1.0757057484009545
c,Distributed,103,0.08451542547285165,-1.52127765851133,-1.0159443179342347
c,Distributed,104,0.1690308509457033,-1.52127765851133,-0.9561828874675151
c,Distributed,105,0.253546276418555,-1.52127765851133,-0.8964214570007953
c,Distributed,106,0.3380617018914066,-1.52127765851133,-0.8366600265340757
c,Distributed,107,0.4225771273642583,-1.52127765851133,-0.776898596067356
c,Distributed,108,0.50709255283711,-1.52127765851133,-0.7171371656006363
c,Distributed,109,0.5916079783099616,-1.52127765851133,-0.6573757351339167
c,Distributed,110,0.6761234037828132,-1.52127765851133,-0.597614304667197
c,Distributed,111,0.760638829255665,-1.52127765851133,-0.5378528742004772
c,Distributed,112,0.8451542547285166,-1.52127765851133,-0.4780914437337576
c,Distributed,113,0.9296696802013682,-1.52127765851133,-0.41833001326703795
c,Distributed,114,1.01418510567422,-1.52127765851133,-0.3585685828003182
c,Distributed,115,1.0987005311470714,-1.52127765851133,-0.29880715233359867
c,Distributed,116,1.1832159566199232,-1.52127765851133,-0.23904572186687892
c,Distributed,117,1.267731382092775,-1.52127765851133,-0.1792842914001592
c,Distributed,118,1.3522468075656264,-1.52127765851133,-0.11952286093343963
c,Distributed,119,1.4367622330384782,-1.52127765851133,-0.05976143046671989
c,Distributed,120,1.52127765851133,-1.52127765851133,-1.570092458683775e-16
c,Distributed,121,1.6057930839841814,-1.52127765851133,0.05976143046671942
c,Distributed,122,1.6903085094570331,-1.52127765851133,0.11952286093343915
